Target Speed,Current Speed,Target Pitch,Current Pitch 1,Current Pitch 2,,,,,,,,,,,,,,Column1,Column2
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8133_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8133_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8127_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8128_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8122_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8140_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8140_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8130_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8125_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8128_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8127_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8132_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8135_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8143_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8135_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8133_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8128_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8130_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8140_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8138_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8149_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8145_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8129_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8143_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8147_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8142_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8149_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8142_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8134_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8141_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8143_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8147_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8144_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8142_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8142_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8139_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8141_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8144_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8142_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8140_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8139_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8132_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8135_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8141_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8145_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8153_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8151_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8146_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8145_-399_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8138_-398_*,,,,,,,,,
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
